current-event,element_types.id,element_types.plural_name,element_types.plural_name_short,element_types.singular_name,element_types.singular_name_short,elements.assists,elements.bonus,elements.bps,elements.chance_of_playing_next_round,elements.chance_of_playing_this_round,elements.clean_sheets,elements.code,elements.cost_change_event,elements.cost_change_event_fall,elements.cost_change_start,elements.cost_change_start_fall,elements.creativity,elements.dreamteam_count,elements.ea_index,elements.element_type,elements.ep_next,elements.ep_this,elements.event_points,elements.first_name,elements.form,elements.goals_conceded,elements.goals_scored,elements.ict_index,elements.id,elements.in_dreamteam,elements.influence,elements.loaned_in,elements.loaned_out,elements.loans_in,elements.loans_out,elements.minutes,elements.news,elements.news_added,elements.now_cost,elements.own_goals,elements.penalties_missed,elements.penalties_saved,elements.photo,elements.points_per_game,elements.red_cards,elements.saves,elements.second_name,elements.selected_by_percent,elements.special,elements.squad_number,elements.status,elements.team,elements.team_code,elements.threat,elements.total_points,elements.transfers_in,elements.transfers_in_event,elements.transfers_out,elements.transfers_out_event,elements.value_form,elements.value_season,elements.web_name,elements.yellow_cards,events.average_entry_score,events.data_checked,events.deadline_time,events.deadline_time_epoch,events.deadline_time_formatted,events.deadline_time_game_offset,events.finished,events.highest_score,events.highest_scoring_entry,events.id,events.is_current,events.is_next,events.is_previous,events.name,game-settings.element_type.1.bps_clean_sheets,game-settings.element_type.1.bps_goals_scored,game-settings.element_type.1.scoring_clean_sheets,game-settings.element_type.1.scoring_goals_conceded,game-settings.element_type.1.scoring_goals_scored,game-settings.element_type.1.squad_max_play,game-settings.element_type.1.squad_min_play,game-settings.element_type.1.squad_select,game-settings.element_type.1.sub_positions_locked,game-settings.element_type.1.ui_shirt_specific,game-settings.element_type.2.bps_clean_sheets,game-settings.element_type.2.bps_goals_scored,game-settings.element_type.2.scoring_clean_sheets,game-settings.element_type.2.scoring_goals_conceded,game-settings.element_type.2.scoring_goals_scored,game-settings.element_type.2.squad_max_play,game-settings.element_type.2.squad_min_play,game-settings.element_type.2.squad_select,game-settings.element_type.3.bps_clean_sheets,game-settings.element_type.3.bps_goals_scored,game-settings.element_type.3.scoring_clean_sheets,game-settings.element_type.3.scoring_goals_conceded,game-settings.element_type.3.scoring_goals_scored,game-settings.element_type.3.squad_max_play,game-settings.element_type.3.squad_min_play,game-settings.element_type.3.squad_select,game-settings.element_type.4.bps_clean_sheets,game-settings.element_type.4.bps_goals_scored,game-settings.element_type.4.scoring_clean_sheets,game-settings.element_type.4.scoring_goals_conceded,game-settings.element_type.4.scoring_goals_scored,game-settings.element_type.4.squad_max_play,game-settings.element_type.4.squad_min_play,game-settings.element_type.4.squad_select,game-settings.game.bps_assists,game-settings.game.bps_attempted_passes_limit,game-settings.game.bps_big_chances_created,game-settings.game.bps_big_chances_missed,game-settings.game.bps_cbi_limit,game-settings.game.bps_clearances_blocks_interceptions,game-settings.game.bps_dribbles,game-settings.game.bps_errors_leading_to_goal,game-settings.game.bps_errors_leading_to_goal_attempt,game-settings.game.bps_fouls,game-settings.game.bps_key_passes,game-settings.game.bps_long_play,game-settings.game.bps_long_play_limit,game-settings.game.bps_offside,game-settings.game.bps_open_play_crosses,game-settings.game.bps_own_goals,game-settings.game.bps_pass_percentage_70,game-settings.game.bps_pass_percentage_80,game-settings.game.bps_pass_percentage_90,game-settings.game.bps_penalties_conceded,game-settings.game.bps_penalties_missed,game-settings.game.bps_penalties_saved,game-settings.game.bps_recoveries,game-settings.game.bps_recoveries_limit,game-settings.game.bps_red_cards,game-settings.game.bps_saves,game-settings.game.bps_short_play,game-settings.game.bps_tackled,game-settings.game.bps_tackles,game-settings.game.bps_target_missed,game-settings.game.bps_winning_goals,game-settings.game.bps_yellow_cards,game-settings.game.cup_start_event_id,game-settings.game.currency_decimal_places,game-settings.game.currency_multiplier,game-settings.game.currency_symbol,game-settings.game.default_formation,game-settings.game.facebook_app_id,game-settings.game.fifa_league_id,game-settings.game.formations.1-2-5-3,game-settings.game.formations.1-3-4-3,game-settings.game.formations.1-3-5-2,game-settings.game.formations.1-4-3-3,game-settings.game.formations.1-4-4-2,game-settings.game.formations.1-4-5-1,game-settings.game.formations.1-5-2-3,game-settings.game.formations.1-5-3-2,game-settings.game.formations.1-5-4-1,game-settings.game.game_timezone,game-settings.game.league_h2h_tiebreak,game-settings.game.league_join_private_max,game-settings.game.league_join_public_max,game-settings.game.league_max_ko_rounds_h2h,game-settings.game.league_points_h2h_draw,game-settings.game.league_points_h2h_lose,game-settings.game.league_points_h2h_win,game-settings.game.league_prefix_public,game-settings.game.league_size_classic_max,game-settings.game.league_size_h2h_max,game-settings.game.photo_base_url,game-settings.game.scoring_assists,game-settings.game.scoring_bonus,game-settings.game.scoring_bps,game-settings.game.scoring_concede_limit,game-settings.game.scoring_creativity,game-settings.game.scoring_ea_index,game-settings.game.scoring_ict_index,game-settings.game.scoring_influence,game-settings.game.scoring_long_play,game-settings.game.scoring_long_play_limit,game-settings.game.scoring_own_goals,game-settings.game.scoring_penalties_missed,game-settings.game.scoring_penalties_saved,game-settings.game.scoring_red_cards,game-settings.game.scoring_saves,game-settings.game.scoring_saves_limit,game-settings.game.scoring_short_play,game-settings.game.scoring_threat,game-settings.game.scoring_yellow_cards,game-settings.game.squad_squadplay,game-settings.game.squad_squadsize,game-settings.game.squad_team_limit,game-settings.game.squad_total_spend,game-settings.game.static_game_url,game-settings.game.support_email_address,game-settings.game.sys_cdn_cache_enabled,game-settings.game.sys_use_event_live_api,game-settings.game.sys_vice_captain_enabled,game-settings.game.transfers_cost,game-settings.game.transfers_limit,game-settings.game.transfers_sell_on_fee,game-settings.game.transfers_type,game-settings.game.ui_el_hide_currency_qi,game-settings.game.ui_el_hide_currency_sy,game-settings.game.ui_element_wrap,game-settings.game.ui_selection_player_limit,game-settings.game.ui_selection_price_gap,game-settings.game.ui_selection_short_team_names,game-settings.game.ui_show_home_away,last-entry-event,next-event,next_event_fixtures.code,next_event_fixtures.deadline_time,next_event_fixtures.deadline_time_formatted,next_event_fixtures.event,next_event_fixtures.event_day,next_event_fixtures.finished,next_event_fixtures.finished_provisional,next_event_fixtures.id,next_event_fixtures.kickoff_time,next_event_fixtures.kickoff_time_formatted,next_event_fixtures.minutes,next_event_fixtures.provisional_start_time,next_event_fixtures.started,next_event_fixtures.stats,next_event_fixtures.team_a,next_event_fixtures.team_a_score,next_event_fixtures.team_h,next_event_fixtures.team_h_score,phases.id,phases.name,phases.start_event,phases.stop_event,stats.categories,stats.headings.abbr,stats.headings.category,stats.headings.field,stats.headings.label,stats_options.key,stats_options.name,teams.code,teams.current_event_fixture.day,teams.current_event_fixture.event_day,teams.current_event_fixture.id,teams.current_event_fixture.is_home,teams.current_event_fixture.month,teams.current_event_fixture.opponent,teams.draw,teams.form,teams.id,teams.link_url,teams.loss,teams.name,teams.next_event_fixture.day,teams.next_event_fixture.event_day,teams.next_event_fixture.id,teams.next_event_fixture.is_home,teams.next_event_fixture.month,teams.next_event_fixture.opponent,teams.played,teams.points,teams.position,teams.short_name,teams.strength,teams.strength_attack_away,teams.strength_attack_home,teams.strength_defence_away,teams.strength_defence_home,teams.strength_overall_away,teams.strength_overall_home,teams.team_division,teams.unavailable,teams.win,total-players
,,,,,,7,8,366,100,100,9,47431,0,0,-2,2,"606.5",3,0,3,"3.5","4.5",1,"Willian","3.5",8,4,"151.2",106,false,"433.6",0,0,0,0,1231,"","2018-02-05T20:01:21Z",68,0,0,0,"47431.jpg","3.7",0,0,"Borges Da Silva","6.9",false,22,"a",5,8,"474.0",96,931195,6609,1449350,14651,"0.5","14.1","Willian",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,418,100,100,15,62398,-1,1,-3,3,"291.0",0,0,3,"2.3","3.3",2,"Nemanja","2.3",17,0,"87.6",107,false,"474.6",0,0,0,0,2379,"","2017-12-04T15:01:15Z",47,0,0,0,"62398.jpg","2.5",0,0,"Matic","8.1",false,31,"a",12,1,"109.0",67,567763,3679,1047699,5988,"0.5","14.3","Matic",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,2,236,0,0,3,126187,0,0,0,0,"293.1",0,0,3,"0.0","0.0",0,"Ruben","0.0",24,1,"91.7",108,false,"259.2",0,0,0,0,1329,"Ankle injury - Unknown return date","2017-12-31T20:01:17Z",45,0,0,0,"126187.jpg","3.3",0,0,"Loftus-Cheek","3.0",false,8,"i",6,31,"363.0",53,500283,75,864615,6654,"0.0","11.8","Loftus-Cheek",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,2,225,100,100,8,49579,0,0,-3,3,"360.7",1,0,3,"1.8","2.8",3,"Pedro","1.8",9,4,"112.0",109,false,"316.2",0,0,0,0,1204,"","2018-02-05T21:31:20Z",77,0,0,0,"49579.jpg","3.3",0,0,"Rodríguez Ledesma","1.1",false,11,"a",5,8,"443.0",69,208547,408,313435,1105,"0.2","9.0","Pedro",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,2,29,100,100,2,167767,0,0,-3,3,"78.4",0,0,3,"2.5","2.0",3,"Robert Kenedy","3.0",1,0,"21.6",110,false,"47.8",0,0,0,0,210,"","2018-01-26T15:31:17Z",47,0,0,0,"167767.jpg","4.0",0,0,"Nunes do Nascimento","0.7",false,15,"a",13,4,"90.0",12,45436,3802,8409,927,"0.6","2.6","Kenedy",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,6,465,100,100,14,116594,0,0,-1,1,"489.4",0,0,3,"2.5","3.5",3,"N'Golo","2.5",18,1,"113.9",111,false,"492.0",0,0,0,0,2094,"","2017-11-05T15:31:17Z",49,0,0,0,"116594.jpg","3.1",0,0,"Kanté","11.3",false,7,"a",5,8,"155.0",74,734842,4756,1110735,9400,"0.5","15.1","Kanté",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,37,0,0,3,89085,0,0,-3,3,"26.0",0,0,3,"0.0","0.0",0,"Nathaniel","0.0",7,0,"19.6",112,false,"77.4",0,0,0,0,429,"Knee injury - Unknown return date","2017-09-23T14:01:15Z",42,0,0,0,"89085.jpg","2.4",0,0,"Chalobah","0.7",false,14,"i",18,57,"93.0",12,128776,411,202304,597,"0.0","2.9","Chalobah",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,3,77,0,0,1,94245,0,0,-4,4,"39.0",1,0,4,"0.0","0.0",0,"Michy","1.3",7,2,"25.7",113,false,"99.4",0,0,0,0,351,"Season-long loan to Borussia Dortmund","2018-01-31T17:01:18Z",81,1,0,0,"94245.jpg","2.1",0,0,"Batshuayi","0.5",false,23,"u",5,8,"123.0",25,121615,7,180701,420,"0.2","3.1","Batshuayi",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,0,0,18507,0,0,-5,5,"0.0",0,0,4,"0.0","0.0",0,"Diego","0.0",0,0,"0.0",114,false,"0.0",0,0,0,0,0,"Transferred to Atletico Madrid","2017-09-28T06:38:58Z",95,0,0,0,"18507.jpg","0.0",0,0,"Da Silva Costa","0.3",false,19,"u",5,8,"0.0",0,2414,4,66238,59,"0.0","0.0","Costa",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,8,305,100,100,3,20066,0,0,-2,2,"10.0",0,0,1,"2.0","2.5",1,"Wayne","2.5",28,0,"42.2",115,false,"412.4",0,0,0,0,1440,"","2017-12-02T16:31:15Z",43,0,0,0,"20066.jpg","3.6",0,59,"Hennessey","1.8",false,13,"a",6,31,"0.0",57,111448,3981,95739,2143,"0.6","13.3","Hennessey",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,3,175,0,0,2,11554,0,0,1,-1,"0.0",1,0,1,"0.0","0.0",0,"Julian","0.0",14,0,"21.3",116,false,"213.6",0,0,0,0,990,"Knee injury - Expected back 07 Apr","2018-02-04T15:31:20Z",41,0,0,0,"11554.jpg","3.3",0,30,"Speroni","4.5",false,1,"i",6,31,"0.0",36,291536,131,171305,7793,"0.0","8.8","Speroni",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,1,298,100,100,4,49413,0,0,-1,1,"20.1",0,0,2,"0.5","1.0",1,"James","1.0",22,1,"51.6",117,false,"382.4",0,0,0,0,1492,"","2017-12-09T14:01:16Z",44,0,0,0,"49413.jpg","2.7",0,0,"Tomkins","2.7",false,5,"a",6,31,"112.0",48,195527,542,115586,4750,"0.2","10.9","Tomkins",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,211,0,0,1,19188,0,0,-4,4,"62.3",0,0,2,"0.0","0.0",0,"Scott","0.0",26,1,"67.0",118,false,"342.2",0,0,0,0,1434,"Knee injury - Unknown return date","2017-12-31T12:31:16Z",46,0,0,0,"19188.jpg","1.9",0,0,"Dann","0.3",false,6,"i",6,31,"268.0",32,39387,7,86590,213,"0.0","7.0","Dann",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,224,100,100,2,55494,0,0,-3,3,"158.0",0,0,2,"-0.2","0.3",1,"Joel","0.3",23,0,"49.9",119,false,"282.8",0,0,0,0,1304,"","2017-12-07T16:01:15Z",47,1,0,0,"55494.jpg","1.9",0,0,"Ward","0.2",false,2,"a",6,31,"58.0",28,10364,62,31121,65,"0.1","6.0","Ward",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,1,159,75,0,4,58786,0,0,-3,3,"14.2",0,0,2,"0.2","0.0",0,"Martin","0.8",13,0,"26.3",120,false,"165.4",0,0,0,0,873,"Hamstring injury - 75% chance of playing","2018-02-04T15:31:20Z",42,0,0,0,"58786.jpg","2.9",0,0,"Kelly","0.9",false,34,"d",6,31,"82.0",32,88951,87,55503,4621,"0.2","7.6","Kelly",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,19,100,100,0,7906,0,0,-3,3,"0.3",0,0,2,"-0.5","0.0",0,"Damien","0.0",4,0,"4.0",121,false,"40.0",0,0,0,0,90,"","2017-12-31T12:01:16Z",42,0,0,0,"7906.jpg","0.0",0,0,"Delaney","0.2",false,27,"a",6,31,"0.0",0,3945,68,24198,112,"0.0","0.0","Delaney",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,100,100,0,79228,0,0,0,0,"0.0",0,0,2,"-0.5","0.0",0,"Pape","0.0",0,0,"0.0",122,false,"0.0",0,0,0,0,0,"","2017-07-12T10:31:11Z",45,0,0,0,"79228.jpg","0.0",0,0,"Souaré","0.0",false,23,"a",6,31,"0.0",0,1324,23,1408,33,"0.0","0.0","Souaré",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,228,0,0,3,86417,0,0,-3,3,"171.8",0,0,2,"0.0","0.0",0,"Jeffrey","0.0",26,0,"60.8",123,false,"302.6",0,0,0,0,1560,"Foot injury - Unknown return date","2018-01-09T00:01:18Z",47,0,0,0,"86417.jpg","2.1",0,0,"Schlupp","0.2",false,15,"i",6,31,"132.0",39,26898,5,35709,262,"0.0","8.3","Schlupp",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,1,182,100,100,2,74230,0,0,-4,4,"222.5",0,0,2,"0.8","1.3",0,"Patrick","1.3",25,0,"53.7",124,false,"203.4",0,0,0,0,1201,"","2017-10-28T15:31:15Z",51,0,0,0,"74230.jpg","1.5",0,0,"van Aanholt","0.8",false,3,"a",6,31,"108.0",25,21635,188,163721,494,"0.3","4.9","van Aanholt",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,38,0,0,0,19197,-1,1,-6,6,"93.9",0,0,3,"0.0","0.0",0,"Jason","0.0",14,0,"25.1",125,false,"46.4",0,0,0,0,574,"Knee injury - Unknown return date","2017-12-31T14:31:16Z",44,0,0,0,"19197.jpg","1.1",0,0,"Puncheon","0.3",false,42,"i",6,31,"112.0",11,12848,6,65625,141,"0.0","2.4","Puncheon",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,208,0,0,6,82403,-1,1,-2,2,"475.4",0,0,3,"0.0","0.0",0,"Wilfried","1.5",24,4,"162.5",126,false,"365.0",0,0,0,0,1786,"Knee injury - Expected back 10 Mar","2018-02-05T23:31:19Z",68,0,0,0,"82403.jpg","3.6",0,0,"Zaha","3.4",false,11,"i",6,31,"785.0",72,509421,66,1413628,16409,"0.2","10.6","Zaha",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,6,237,100,100,3,50471,0,0,-2,2,"213.1",1,0,3,"1.5","2.0",2,"James","2.0",22,3,"82.5",127,false,"275.0",0,0,0,0,1476,"","2018-01-02T20:01:18Z",43,0,0,0,"50471.jpg","2.6",0,0,"McArthur","3.8",false,18,"a",6,31,"338.0",58,290544,7036,308917,5558,"0.5","13.5","McArthur",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,11,100,100,0,75773,-1,1,-3,3,"30.7",0,0,3,"-0.5","0.0",0,"Chung-yong","0.0",2,0,"4.2",128,false,"1.8",0,0,0,0,110,"","2017-12-12T20:01:14Z",42,0,0,0,"75773.jpg","1.3",0,0,"Lee","0.3",false,14,"a",6,31,"10.0",4,42917,378,41721,195,"0.0","0.9","Lee Chung-yong",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,3,319,100,100,4,27341,0,0,-2,2,"662.2",0,0,3,"1.3","1.8",2,"Yohan","1.8",30,0,"128.9",129,false,"335.6",0,0,0,0,1741,"","2018-01-20T18:01:16Z",53,0,0,0,"27341.jpg","2.3",0,0,"Cabaye","0.2",false,7,"a",6,31,"290.0",53,18385,161,32960,167,"0.3","10.0","Cabaye",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,1,115,0,0,1,44343,0,0,-1,1,"103.1",0,0,3,"0.0","0.0",0,"Bakary","0.8",10,3,"46.9",130,false,"143.2",0,0,0,0,466,"Ankle injury - Unknown return date","2018-01-30T22:31:16Z",49,0,0,0,"44343.jpg","2.3",0,0,"Sako","0.1",false,26,"i",6,31,"227.0",36,20296,4,19333,526,"0.2","7.3","Sako",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
